-0.0497887,0.179158,0.304686
-0.0478521,0.176355,0.337555
-0.0489072,0.170843,0.36641
-0.0479558,0.154587,0.319926
-0.0484908,0.148718,0.356395
-0.0549708,0.129732,0.300859
-0.0529351,0.125235,0.325443
-0.0537256,0.124306,0.346663
-0.0569744,0.201286,0.371339
-0.0536567,0.19095,0.297565
-0.0522451,0.191074,0.306529
-0.0571656,0.181709,0.282749
-0.0524422,0.185973,0.296856
-0.0510237,0.175602,0.296344
-0.0534878,0.163865,0.283149
-0.0534093,0.155447,0.283917
-0.05331,0.148943,0.291015
-0.05433,0.151722,0.389991
-0.0551474,0.144089,0.288647
-0.0533873,0.143648,0.295659
-0.0568423,0.133328,0.382964
-0.0580432,0.212364,0.327877
-0.0594418,0.133453,0.283621
-0.0612377,0.112775,0.360291
-0.0641603,0.191933,0.41133
-0.0611085,0.149349,0.258765
-0.0561664,0.14431,0.283483
-0.0605797,0.140351,0.269986
-0.0598126,0.137269,0.278415
-0.0578431,0.138294,0.283709
-0.0559084,0.139401,0.289232
-0.0658757,0.133058,0.409873
-0.0641517,0.211784,0.290445
-0.0656761,0.13358,0.263331
-0.0628442,0.133164,0.273494
-0.0651203,0.128114,0.273581
-0.0612021,0.133881,0.278043
-0.0620443,0.199651,0.283648
-0.0616829,0.125872,0.282804
-0.0661431,0.115824,0.385427
-0.062754,0.105993,0.30773
-0.0654321,0.100114,0.330271
-0.0702335,0.12833,0.261449
-0.0674862,0.127561,0.268798
-0.0704664,0.12327,0.267233
-0.0680091,0.11492,0.279002
-0.0722043,0.0950761,0.354056
-0.0705041,0.0926524,0.309191
-0.0663856,0.15984,0.248984
-0.0705909,0.14987,0.233279
-0.0698556,0.15045,0.433337
-0.0685004,0.143584,0.238331
-0.0669232,0.139089,0.247815
-0.0727837,0.13316,0.242336
-0.0786113,0.0959887,0.377264
-0.0739433,0.0941305,0.292223
-0.0730426,0.23813,0.306804
-0.0747252,0.238908,0.358715
-0.0784977,0.231005,0.276978
-0.0831548,0.124718,0.242477
-0.0795119,0.120947,0.254844
-0.0798642,0.124518,0.43263
-0.0801542,0.107092,0.403726
-0.0823378,0.0814163,0.299571
-0.0833753,0.0787042,0.320427
-0.0859524,0.132563,0.207522
-0.0867673,0.118581,0.248513
-0.0805986,0.165694,0.220823
-0.0825244,0.0806546,0.341633
-0.081178,0.144109,0.205711
-0.0828722,0.138331,0.20497
-0.0892741,0.138341,0.473761
-0.0898064,0.127429,0.215094
-0.0917756,0.123698,0.462277
-0.0878489,0.20128,0.479395
-0.0896944,0.258468,0.297182
-0.0928841,0.264353,0.329013
-0.0887932,0.0952997,0.266344
-0.093928,0.252408,0.275161
-0.0907945,0.25,0.392222
-0.0891796,0.166964,0.48505
-0.0862202,0.234904,0.419046
-0.0901302,0.0726866,0.336319
-0.0951778,0.127433,0.197688
-0.0964667,0.213627,0.493774
-0.0951089,0.125425,0.210014
-0.0954094,0.123093,0.22661
-0.0948009,0.117875,0.239414
-0.0946461,0.263326,0.374192
-0.0962202,0.104315,0.24981
-0.0983059,0.263528,0.286419
-0.0966577,0.251026,0.407681
-0.0972314,0.0867414,0.395329
-0.094999,0.0782601,0.28091
-0.0893776,0.154151,0.189129
-0.0921687,0.144702,0.178859
-0.0921132,0.0709968,0.352631
-0.0922819,0.0735231,0.363195
-0.102301,0.136969,0.498849
-0.0991593,0.131314,0.173109
-0.101228,0.127008,0.178476
-0.0999033,0.126667,0.184184
-0.0999882,0.125187,0.189502
-0.101628,0.123388,0.194827
-0.100329,0.123175,0.20887
-0.101797,0.117847,0.228611
-0.0953488,0.19967,0.214492
-0.103302,0.273704,0.312419
-0.10182,0.270654,0.381601
-0.0977731,0.263626,0.388559
-0.101485,0.269063,0.387379
-0.099795,0.108834,0.453343
-0.096798,0.174915,0.18415
-0.0965448,0.254871,0.397245
-0.101996,0.258104,0.404443
-0.0981147,0.0999468,0.426855
-0.0967772,0.242375,0.452907
-0.097833,0.157939,0.165329
-0.0968953,0.234423,0.471918
-0.100373,0.150659,0.153677
-0.104192,0.161895,0.51036
-0.101754,0.0676414,0.293765
-0.0992841,0.0649154,0.334144
-0.096658,0.138738,0.170392
-0.097229,0.0647628,0.347766
-0.0980096,0.0647085,0.358347
-0.0996858,0.066705,0.368143
-0.101348,0.0599857,0.344082
-0.100638,0.0595665,0.350754
-0.100972,0.0601451,0.359739
-0.102006,0.133532,0.159288
-0.104757,0.0585467,0.337843
-0.105199,0.0529377,0.34488
-0.103088,0.0549147,0.349144
-0.102398,0.0541409,0.354141
-0.102298,0.0546081,0.358825
-0.103368,0.0549585,0.364074
-0.102678,0.0597633,0.364565
-0.105318,0.0589084,0.369291
-0.104963,0.122957,0.173122
-0.103327,0.0494809,0.353843
-0.102512,0.123412,0.188596
-0.10296,0.0495137,0.359176
-0.103655,0.04995,0.363735
-0.105619,0.0498858,0.36806
-0.103997,0.201091,0.50865
-0.104046,0.044572,0.358836
-0.106076,0.119755,0.186887
-0.105027,0.0446567,0.364108
-0.105107,0.118715,0.218582
-0.106255,0.0391635,0.3596
-0.11003,0.274813,0.293675
-0.105352,0.272279,0.386973
-0.105941,0.269438,0.39264
-0.10414,0.107857,0.23706
-0.104117,0.164051,0.143192
-0.104158,0.142063,0.135897
-0.104793,0.227059,0.498812
-0.103708,0.0676924,0.375647
-0.105158,0.0628111,0.310405
-0.10338,0.0636477,0.32375
-0.10551,0.0613367,0.329487
-0.11041,0.128503,0.11804
-0.107644,0.127714,0.133192
-0.109831,0.0583156,0.329499
-0.109595,0.0598174,0.324112
-0.110231,0.0534185,0.335974
-0.110385,0.058854,0.374978
-0.110003,0.0495914,0.373739
-0.107402,0.0442533,0.369164
-0.11083,0.0441199,0.373281
-0.108589,0.116944,0.207206
-0.10862,0.276636,0.36671
-0.11028,0.27767,0.373869
-0.111387,0.276428,0.382865
-0.111118,0.274339,0.388993
-0.108835,0.0404349,0.347875
-0.106095,0.0408563,0.353898
-0.107022,0.039553,0.364736
-0.107475,0.18759,0.160328
-0.110282,0.272645,0.39237
-0.110169,0.0334873,0.364815
-0.111412,0.189659,0.519018
-0.110589,0.030064,0.354261
-0.110502,0.0295374,0.35982
-0.11189,0.108684,0.484618
-0.110922,0.254683,0.472384
-0.110864,0.2457,0.488588
-0.112233,0.0866622,0.420482
-0.107023,0.153631,0.124837
-0.112434,0.0802206,0.401982
-0.111109,-0.220013,0.326465
-0.110889,-0.225167,0.32213
-0.109883,-0.219941,0.321079
-0.112159,0.0779445,0.264636
-0.11222,0.0764305,0.393961
-0.11035,-0.225782,0.316792
-0.110429,-0.2161,0.316781
-0.111043,0.231549,0.504048
-0.11058,0.144452,0.111774
-0.109985,0.0705215,0.384576
-0.110526,-0.239447,0.31161
-0.109924,-0.231162,0.312553
-0.109511,-0.224896,0.311544
-0.110772,0.0645264,0.378945
-0.110845,-0.231122,0.306457
-0.108181,0.219462,0.508266
-0.113172,0.131069,0.108697
-0.118133,0.0566555,0.308789
-0.114133,0.0573766,0.323834
-0.115503,0.0540938,0.329692
-0.11455,-0.10036,0.335741
-0.115938,-0.101553,0.331354
-0.115686,-0.093998,0.340288
-0.115887,0.0599898,0.37908
-0.115219,0.0552064,0.377896
-0.115524,-0.231544,0.302105
-0.112092,0.123334,0.119307
-0.114514,-0.106844,0.335045
-0.115772,-0.106306,0.339054
-0.115428,0.0502703,0.377815
-0.116819,0.283192,0.335626
-0.11662,0.207371,0.521191
-0.11449,0.280817,0.363432
-0.11433,0.28016,0.372227
-0.115972,0.279711,0.377579
-0.113349,0.117459,0.128666
-0.115219,0.0435778,0.339041
-0.115081,0.0438773,0.376257
-0.111853,0.11473,0.156399
-0.115287,-0.115986,0.329995
-0.114667,0.272339,0.396736
-0.114225,0.268973,0.405285
-0.115372,-0.11902,0.335888
-0.115698,0.107612,0.192957
-0.111768,0.0362671,0.369621
-0.115436,0.0356402,0.372597
-0.113403,0.108122,0.220024
-0.114087,0.263011,0.256636
-0.114572,-0.12533,0.330982
-0.116031,-0.126589,0.326684
-0.114399,0.0304166,0.347671
-0.115463,0.0306979,0.369327
-0.114589,-0.131502,0.33029
-0.115973,-0.130396,0.33465
-0.115394,0.0236192,0.349545
-0.114999,0.0244852,0.364696
-0.113813,0.0188595,0.354496
-0.11363,0.0205006,0.359364
-0.11651,0.0183858,0.363065
-0.110045,0.246447,0.235545
-0.11341,0.0932789,0.244013
-0.112078,0.169623,0.124155
-0.115405,-0.140441,0.325528
-0.115548,-0.141206,0.331335
-0.116212,0.013797,0.350407
-0.115748,-0.0659847,0.339733
-0.115125,-0.225846,0.330887
-0.114936,-0.221117,0.33227
-0.114944,-0.216083,0.331681
-0.116431,0.0912256,0.444778
-0.115997,-0.211148,0.330732
-0.115197,0.00987374,0.35429
-0.115439,-0.072602,0.340108
-0.1151,-0.259177,0.327149
-0.113347,-0.250798,0.326474
-0.115477,-0.250126,0.329112
-0.113111,-0.245503,0.325533
-0.115728,-0.244972,0.329348
-0.115039,-0.236583,0.32677
-0.114776,-0.230432,0.327309
-0.111978,-0.225682,0.326526
-0.112648,-0.211211,0.326805
-0.114433,-0.204469,0.326881
-0.115581,-0.164827,0.326611
-0.115097,-0.151082,0.325273
-0.115792,-0.1519,0.329752
-0.115577,0.00488829,0.354936
-0.113601,-0.266178,0.320957
-0.112167,-0.251803,0.322008
-0.112557,-0.230708,0.321593
-0.111627,-0.207716,0.321381
