-0.160292347,0.437924449,0.795068595
-0.159428093,0.440838879,0.793533548
-0.160735356,0.440797657,0.793295442
-0.161973905,0.440319174,0.793327511
-0.162957212,0.439476683,0.793625144
-0.163535291,0.438397239,0.794141391
-0.163618852,0.437245657,0.794799607
-0.163196454,0.436198247,0.795498975
-0.1623322,0.435412977,0.796133158
-0.161156601,0.435010054,0.79660476
-0.159850491,0.435051276,0.796842866
-0.158610789,0.43552976,0.796810797
-0.157627482,0.43637225,0.796513234
-0.157050556,0.437451694,0.795995799
-0.156965842,0.438602124,0.79533877
-0.15738824,0.439650687,0.794639332
-0.158253629,0.440435921,0.79400515
-0.159314769,0.437198741,0.785579057
-0.157760264,0.437253657,0.785872079
-0.160785712,0.43661378,0.785589327
-0.161947582,0.435585828,0.785901842
-0.162626392,0.434272888,0.786468463
-0.162715682,0.432874047,0.787203323
-0.162203994,0.431602294,0.787994357
-0.161169195,0.430651055,0.788721253
-0.15976693,0.43016569,0.78927411
-0.158212425,0.430219487,0.789567132
-0.156741482,0.430805566,0.789556861
-0.155578477,0.431832366,0.789244347
-0.15490082,0.433146493,0.788677726
-0.154810377,0.434545299,0.787942865
-0.1553232,0.435817087,0.787150714
-0.156358017,0.436768326,0.786423818
-0.157737383,0.433711961,0.777337202
-0.155926466,0.433781793,0.777692057
-0.159445263,0.433011405,0.777314286
-0.160790289,0.431786568,0.777626801
-0.161568694,0.430222911,0.778226609
-0.161660272,0.428559658,0.779022183
-0.16105243,0.427049799,0.779892167
-0.159836762,0.425922286,0.780706047
-0.158199832,0.425349936,0.781337923
-0.156388916,0.425419768,0.78169166
-0.154681036,0.426120324,0.781714506
-0.15333601,0.427345161,0.781401991
-0.152558757,0.428908818,0.780803371
-0.152466026,0.430572071,0.780007796
-0.153073869,0.432081931,0.779136626
-0.154289536,0.433209443,0.778323933
-0.155993993,0.430390033,0.768568761
-0.153920953,0.430477052,0.768991176
-0.15794342,0.429567,0.768500082
-0.159472738,0.428131549,0.768794291
-0.160348433,0.42630348,0.769405557
-0.160436587,0.424359781,0.770243472
-0.159725726,0.422598086,0.771177523
-0.158322326,0.421285112,0.772066999
-0.156440425,0.420622319,0.772776707
-0.154367385,0.420708186,0.773197935
-0.152417958,0.421532371,0.773267802
-0.15088864,0.422967822,0.772973592
-0.150012945,0.424795891,0.772361209
-0.149924808,0.426738472,0.771524412
-0.150635652,0.428501284,0.770590361
-0.152039069,0.429814259,0.769700885
-0.154074346,0.427291364,0.759273802
-0.151732284,0.427396653,0.759769508
-0.15626988,0.42633782,0.759144478
-0.157982336,0.424681414,0.759399772
-0.15895305,0.422574052,0.760000698
-0.15903317,0.420337297,0.760856917
-0.158210137,0.41831119,0.761836801
-0.156610988,0.416803601,0.762792651
-0.154477269,0.416045824,0.763576767
-0.152135224,0.416151114,0.764072404
-0.149940825,0.417104658,0.764201727
-0.148227216,0.418761029,0.763946503
-0.147257655,0.420868425,0.763345508
-0.147177518,0.423105181,0.762489288
-0.147999415,0.425131287,0.761509405
-0.1495997,0.426637723,0.760553625
-0.151971526,0.424473106,0.749456867
-0.149355882,0.424599006,0.750032641
-0.154413166,0.423383356,0.749249712
-0.156308796,0.421496879,0.749443103
-0.157369935,0.419098731,0.750007489
-0.157434038,0.416556342,0.750856861
-0.156491952,0.414254366,0.751860709
-0.1546879,0.412546469,0.752869239
-0.152295481,0.411689096,0.753725458
-0.149678684,0.411816149,0.754301232
-0.147237044,0.412904746,0.754508457
-0.145342567,0.414792376,0.754314995
-0.144281428,0.417189372,0.75375061
-0.144217325,0.419732878,0.752901308
-0.145159411,0.422033736,0.751896202
-0.146963463,0.423742786,0.75088886
-0.149677549,0.422000549,0.739125921
-0.146783748,0.42214706,0.739788749
-0.152366448,0.420769983,0.738823747
-0.154441794,0.418644281,0.738930224
-0.155586494,0.415946229,0.739428166
-0.155627698,0.41308675,0.740242046
-0.154557406,0.410503175,0.741247082
-0.152539299,0.408585816,0.742291034
-0.149882451,0.407627696,0.743216002
-0.14698865,0.407776512,0.74387876
-0.144298598,0.409007044,0.744180935
-0.142224405,0.411132746,0.744074527
-0.141079705,0.41382968,0.743576516
-0.141038492,0.416689124,0.742763823
-0.142108784,0.419272734,0.7417576
-0.144125747,0.421190093,0.740713648
-0.147185535,0.419935492,0.72829368
-0.144011279,0.420106072,0.729052575
-0.150120541,0.41856072,0.727878111
-0.152371025,0.416191183,0.727870147
-0.153592421,0.413186345,0.728268458
-0.153600438,0.410005233,0.729014847
-0.152392771,0.407130872,0.729995848
-0.15015488,0.405001747,0.731059223
-0.147225604,0.40394176,0.732045954
-0.144051347,0.404112305,0.732804919
-0.141116333,0.405485959,0.733220418
-0.138865849,0.407856615,0.73322964
-0.137644461,0.410860335,0.732830071
-0.137636444,0.414041447,0.732083752
-0.138842959,0.416915773,0.731103868
-0.141081993,0.419046086,0.730039306
-0.144489762,0.418347801,0.716981732
-0.141033916,0.418541262,0.717843681
-0.147668595,0.416827636,0.716431111
-0.150087354,0.414210874,0.716277753
-0.151377429,0.410896945,0.716543317
-0.15134309,0.407388436,0.71718777
-0.149988911,0.404222206,0.718113856
-0.147520931,0.401877856,0.719179537
-0.144314623,0.400713698,0.720222371
-0.140858777,0.400906006,0.721084319
-0.137679945,0.402426171,0.721633823
-0.135261195,0.405042968,0.721787181
-0.133971119,0.408358015,0.721521617
-0.134005459,0.411865371,0.720877164
-0.135359637,0.415032754,0.719952195
-0.137827608,0.417375951,0.718886515
-0.141585664,0.417306119,0.705211946
-0.13784821,0.417520192,0.706184914
-0.145004883,0.415639443,0.704505661
-0.147585034,0.412777693,0.704175959
-0.148933484,0.40915359,0.704270978
-0.148844211,0.405318838,0.704776955
-0.147332046,0.401859551,0.705617175
-0.14462713,0.399301128,0.706663432
-0.141140376,0.398032798,0.707755453
-0.137402922,0.39824687,0.708729607
-0.133983704,0.399912394,0.709434705
-0.131403552,0.402775297,0.709764407
-0.130055094,0.406399435,0.709669388
-0.130144384,0.410233034,0.709163411
-0.131656532,0.413692321,0.708323191
-0.134361457,0.416251862,0.707278122
-0.138472079,0.41687801,0.693016322
-0.134454179,0.417113811,0.694108342
-0.14212481,0.415070517,0.692132575
-0.14485721,0.411966119,0.691592293
-0.146251457,0.4080375,0.691477782
-0.146096921,0.403882234,0.691806366
-0.144416507,0.400133348,0.69252865
-0.141466611,0.397363158,0.693533686
-0.137694826,0.395990657,0.694668116
-0.133676927,0.396226493,0.695761254
-0.130024187,0.398033951,0.696645001
-0.127291786,0.401139537,0.697184164
-0.125897548,0.405068155,0.697298606
-0.126052076,0.409222269,0.696970092
-0.127732498,0.412971155,0.696248925
-0.130682394,0.415741309,0.695243889
-0.13514787,0.417136727,0.680433774
-0.130851804,0.417390833,0.681654
-0.139027259,0.415191876,0.679349718
-0.14190045,0.411853912,0.678564483
-0.143327893,0.407631119,0.678200407
-0.143095524,0.40316449,0.678310307
-0.141235386,0.399136312,0.678879234
-0.138032511,0.396158932,0.679820202
-0.133973407,0.394685717,0.680990054
-0.12967735,0.394939823,0.68221035
-0.125797961,0.396884675,0.683294336
-0.122924762,0.400222638,0.68407964
-0.121496175,0.404446584,0.684443647
-0.121729696,0.408912025,0.684333747
-0.123589834,0.412940239,0.683763702
-0.126792701,0.415917619,0.682823852
-0.131614175,0.418150916,0.667510065
-0.127043392,0.418422209,0.668865414
