-0.04011,0.224513,-0.064178
-0.03546,0.234662,-0.091287
-0.028643,0.226311,-0.091565
-0.036914,0.239158,-0.110594
-0.029853,0.231213,-0.112309
-0.039182,0.23667,-0.123752
-0.03427,0.23362,-0.125147
-0.057904,0.286102,-0.06268
-0.058827,0.291735,-0.061387
-0.052592,0.300863,-0.093497
-0.052006,0.295178,-0.094593
-0.047103,0.304626,-0.119179
-0.046827,0.298786,-0.118138
-0.053952,0.298142,-0.132664
-0.054197,0.292458,-0.130791
-0.036749,0.373561,-0.111562
-0.041447,0.365785,-0.109251
-0.046072,0.365812,-0.064859
-0.0405,0.373432,-0.06532
-0.024013,0.385338,-0.068682
-0.015019,0.38844,-0.069312
-0.014499,0.386149,-0.116622
-0.023326,0.383698,-0.116319
-0.013138,0.379739,-0.143232
-0.02255,0.378339,-0.142985
-0.012503,0.372502,-0.172809
-0.021885,0.370122,-0.172071
-0.014211,0.363527,-0.201902
-0.021619,0.360836,-0.201459
-0.023452,0.346806,-0.23037
-0.038934,0.370775,-0.140157
-0.042628,0.357681,-0.134128
-0.006382,0.299309,-0.250663
0.0,0.293481,-0.24184
0.0,0.264795,-0.235292
-0.010588,0.276372,-0.247984
-0.017666,0.304557,-0.250379
-0.023769,0.284634,-0.247618
-0.044649,0.245323,-0.064689
-0.043675,0.254812,-0.090121
0.0,0.322167,-0.248388
-0.049844,0.323037,-0.176533
-0.05054,0.334007,-0.14986
-0.04611,0.348968,-0.158873
-0.043525,0.334536,-0.189587
-0.009706,0.348572,-0.234122
-0.007743,0.347927,-0.236442
-0.009618,0.336616,-0.245219
-0.012511,0.336909,-0.243676
-0.021694,0.336186,-0.238002
-0.045981,0.272071,-0.090083
-0.048153,0.267284,-0.064244
-0.052117,0.273574,-0.064426
-0.048702,0.283497,-0.090438
-0.046607,0.270502,-0.111381
-0.046055,0.284791,-0.115469
-0.053802,0.262502,-0.122659
-0.054157,0.27509,-0.126066
-0.007399,0.329821,-0.250359
-0.00393,0.324313,-0.252374
-0.003911,0.322602,-0.250472
-0.009128,0.327216,-0.24963
-0.038137,0.361402,-0.16947
-0.043912,0.252659,-0.109187
-0.049287,0.247249,-0.121426
-0.034876,0.330682,-0.220135
0.0,0.356517,-0.227139
0.0,0.355118,-0.231633
0.0,0.322481,-0.25131
-0.02517,0.320356,-0.240925
-0.030356,0.308205,-0.239545
-0.040246,0.313185,-0.225903
-0.036169,0.348203,-0.197283
-0.048348,0.31955,-0.206967
-0.044932,0.342736,-0.127668
-0.043735,0.351864,-0.106002
-0.052102,0.349297,-0.062786
-0.031074,0.356066,-0.200161
-0.030979,0.366779,-0.1711
-0.031202,0.375891,-0.141981
-0.030505,0.379183,-0.113727
0.0,0.366883,-0.201756
0.0,0.374456,-0.173543
0.0,0.380181,-0.142234
0.0,0.385984,-0.115517
0.0,0.38878,-0.064557
-0.032687,0.380082,-0.067304
-0.04805,0.324049,-0.122399
-0.05272,0.311545,-0.137888
-0.055649,0.250434,-0.118165
-0.049507,0.256242,-0.106663
-0.046845,0.328247,-0.098094
-0.046627,0.259854,-0.089859
-0.054019,0.322805,-0.061807
-0.046702,0.253734,-0.064366
-0.016017,0.222056,-0.116036
-0.017135,0.227673,-0.137764
0.0,0.225559,-0.14628
0.0,0.221771,-0.118285
-0.014386,0.217311,-0.091467
0.0,0.219104,-0.094962
-0.016545,0.211169,-0.063409
0.0,0.211147,-0.06318
-0.017884,0.225609,-0.16645
0.0,0.228554,-0.173568
-0.022767,0.224045,-0.147366
-0.038622,0.229216,-0.131358
-0.006174,0.234986,-0.20687
-0.013525,0.225906,-0.208531
-0.014408,0.237205,-0.231527
-0.006508,0.252334,-0.233651
-0.006486,0.224266,-0.176811
-0.014673,0.217971,-0.180424
-0.015196,0.263961,-0.244216
-0.048675,0.25477,-0.106521
-0.054093,0.249042,-0.117834
-0.045913,0.257833,-0.089901
0.0,0.242226,-0.20579
0.028643,0.226311,-0.091565
0.03546,0.234662,-0.091287
0.04011,0.224513,-0.064178
0.032023,0.215691,-0.064418
0.029853,0.231213,-0.112309
0.036914,0.239158,-0.110594
0.03427,0.23362,-0.125147
0.039182,0.23667,-0.123752
